ResultsVersion,ResultsDate,Company,Location,Position,PostingDate,FullDetailsURL,AllQualifications,Applicants,Employment type,Industries,Job function,Seniority level
1,16/08/2021 16h,Zurich Insurance Company Ltd,"Lisbon, Lisbon, Portugal",Data Scientist Pricing,2021-08-06,https://linkedin.com/jobs/view/data-scientist-pricing-at-zurich-insurance-company-ltd-2671378028,"[' Desenvolver tarifas para novos produtos e otimizar os modelos existentes. ', ' Desenvolver modelos de conversão e retenção. ', ' Desenvolver modelos de AI&ML para dar suporte ao processo de subscrição. ', ' Recolher, processar e analisar bases de dados. ', ' Dar suporte ao desenvolvimento de bases de dados internas e externas. ', ' Capacidade de adaptação a diferentes ambientes tecnológicos. ', ' Facilidade de aprendizagem e curiosidade intelectual. ', ' Forte sentido de responsabilidade, organização e planeamento. ', ' Orientação para o cliente interno. ', ' Dinamismo, proatividade, criatividade e espírito critico. ', ' Vontade de aprender novas tecnologias. ', ' Licenciatura em Matemática Aplicada, ou Ciências Atuariais, ou Estatística e Data Science. ', ' Experiência e conhecimentos na atividade seguradora de pelo menos 3 anos, nomeadamente na área de Pricing. ', ' Conhecimento em programação em R, SQL e Python. ', ' Conhecimento em tratamento de bases de dados. ', ' Conhecimento de modelos de GLM em Pricing. ', ' Conhecimento de modelos de Machine Learning. ', ' Conhecimento de Excel. ', ' Domínio da língua inglesa - Preferencial. ']",Be among the first 25 applicants,Full-time,Insurance and Financial Services,Strategy/Planning,Mid-Senior level
1,16/08/2021 16h,Cloudflare,"Lisbon, Lisbon, Portugal",Sr. Data Scientist - Bot Management,2021-08-14,https://linkedin.com/jobs/view/sr-data-scientist-bot-management-at-cloudflare-2584341455,"[' Partner with product managers, data engineers, machine learning engineers and other key stakeholders in understanding the need for data insights and predictive analytics in the area of security and fraud detection in a globally distributed environment. ', ' Understand data landscape i.e tooling, tech stack, source systems etc. and work closely with the data engineers and machine learning engineers to improve the data collection and quality. ', ' Understand business/product strategy and high-level roadmap and align analysis efforts to enable them with data insights and help achieve their strategic goals. ', ' Strong audience focused presentation and storytelling skills focused on key takeaways in a crisp and concise manner. ', ' Define, implement, and train statistical, machine learning, and deep learning models. ', ' Use software engineering best practices to publish model scores/insights/learnings at scale within the company. ', ' Ability to define and spot macro and micro levels trends with statistical significance on a regular basis and understand key drivers driving those trends. ', ' M.S or Ph.D in Computer Science, Statistics, Mathematics, or other quantitative field. ', ' Strong experience in scientific computing using Python or Scala. ', ' Experience with SQL. ', ' Experience working with and processing structured, unstructured, and semi-structured data. ', ' Work closely with data engineering team to ensure robust data pipelines and model deployment. ', ' Proven track record of applying data insights and machine learning in order to address business needs and drive revenue. ', ' 5+ years of data scientist experience with proven industry experience in a large scale environment (PBs scale, globally distributed teams). ', ' Strong communication and presentation skills catered to different audience within the company. ', ' Capable of working closely with business, engineering, and product teams to ensure data initiatives are aligned with business needs. ', ' Strong data analytical skills, taking initiative in deriving data insights and thread intelligence, and proposing models and solutions that can lead to quick and effective proof-of-concept (POC). ', ' Experience in cyber security, fraud detection, internet & networking protocols ', ' Experience in productionizing machine learning models ', ' Familiarity writing and optimizing advanced SQL queries in Clickhouse ', ' Good Linux/UNIX systems knowledge ']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Internet, and Computer & Network Security",Engineering,Associate
1,16/08/2021 16h,CGI,"Lisboa, Lisbon, Portugal",Data Scientist (PhD),2021-08-11,https://linkedin.com/jobs/view/data-scientist-phd-at-cgi-2676433113,"['This role focuses on the lifecycle and support of our Machine Learning models. The responsibilities are fulfilled through close collaboration with the Data & AI Lab, as well as with sales desks and various Front office IT teams.', 'Master or PhD degree in Computer Science / Data Science', 'PhD in Science or Engineering, with an interest for Data and Computer Science', 'Participation in Kaggle competitions is a plus', 'Fluency in Computer Science: algorithms, complexity, etc.', 'Experience with Python', 'Wider IT culture: OS, parallelization, network, new languages, etc.', 'Hands on and proactive approach.', 'Accuracy and absolute attention to detail required.', 'Effective problem solver and consensus builder.', 'Ability to prioritize workloads & use a proactive approach to meet deadlines.', 'Be driven, enthusiastic and dynamic in search of improving processes, controls & procedures', 'Excellent communication and interpersonal skills', 'Excellent Team Player', 'Engineering mind-set and culture.', 'Interest in Open Source projects and communities.', 'Fluency in English', 'English', 'Python']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Human Resources",Engineering and Information Technology,Entry level
1,16/08/2021 16h,BOLD by Devoteam,"Lisbon, Portugal",Data Scientist,2021-08-13,https://linkedin.com/jobs/view/data-scientist-at-bold-by-devoteam-2463742159,"['Formação académica em TI ou similar;\xa0', 'Experiência profissional na análise estatística de dados;', 'Sólidos conhecimentos em R, Python, Spark', 'Conhecimentos de Big Data;', 'Fluência em Inglês (falado e escrito).', 'Fair & Courageous', 'Realizamos sessões de Ask Me Anything, um momento onde qualquer colaborador pode questionar, sugerir ou partilhar live algum tema com o CEO.', 'Temos um programa de referenciamento que reconhece financeiramente os nossos colaboradores por ajudarem a empresa a crescer.', 'Ambition & Results', 'Apoiamos o crescimento pessoal e profissional de nossos colaboradores. Por isso, temos um plano de carreira diferenciado, suportado por um modelo transparente, capaz de identificar, desenvolver e agregar valor às competências de cada colaborador.', 'Criámos o conceito de Strategic Gatherings, um momento onde são partilhadas informações sobre a performance da empresa e se abordam perspectivas de futuro a curto prazo.', 'Estamos focados num programa de Thought Leadership que pretende promover e desenvolver o talento, a experiência e a paixão pela tecnologia dos nossos colaboradores.\xa0', 'Learning & Innovating', 'Realizamos encontros informais de partilha de conhecimento entre os nossos colaboradores e a comunidade tecnologia, abrindo as portas da “nossa casa” para meetups.', 'Investimos na formação contínua dos nossos colaboradores através da disponibilização de workshops e formações técnicas e comportamentais, aulas de línguas, formações e certificações externas financiadas e estabelecendo parcerias com entidades formadoras.', 'Caring & Sharing', 'Criámos os Blue Angels, um programa de responsabilidade social e ambiental que coloca a solidariedade dos nossos colaboradores ao serviço da comunidade.', 'Adoramos bons momentos de convívios e são muitos os que organizamos, desde encontros temáticos mensais a eventos para a família, nunca dizemos que não a uma boa festa.\xa0']",125 applicants,Full-time,Information Technology and Services,Engineering and Information Technology,Entry level
1,16/08/2021 16h,JLL,"Lisbon, Portugal",Data Manager/Data Scientist (M/F),2021-07-20,https://linkedin.com/jobs/view/data-manager-data-scientist-m-f-at-jll-2606108713,"['Execute tasks within the full lifecycle on maintenance and evolution of the Data & Information architecture landscape within the company;', 'Acquire data from primary or secondary data sources and maintain databases/data systems;', 'Identify, analyze, and interpret trends or patterns in complex data sets. Filter and “clean” data by reviewing reports and performance indicators to locate and correct data source problems;', ""Identify opportunities for data improvement: whether there's a data point missing, queries that are running slowly, or metrics that don't look quite right, and share new ideas/suggestions;"", 'Support the design, implement and support data warehousing projects, implements business rules via stored procedures, middleware or other technologies and defines user interfaces;', 'Verify the accuracy of data and maintain and support the data warehouse activities;', 'Support, plan and conduct data warehouse unit system tests, monitors and takes corrective action as needed;', 'Support the build and maintain data warehouse databases, designs, codes, tests and implements complex programs, and scripts;', 'Build key data sets to empower operational and exploratory analysis. Monitoring key metrics, understanding root causes of changes in metrics;', 'Identify and analyze potential data sources which will improve the consistency, timeliness and/or completeness of our data sets.', 'At least 5 years of experience with demonstrable exposure and knowledge in the following areas Data Management, Data Integration, Data Warehousing and Data Analytics subject areas;', 'Experience working in Investment Banking / Finance / Insurance / Services Industry / Real Estate Industry Preferred;', 'Strong expertise in assisting in delivering well-organized reports, dashboards, data analysis, and statistical models - Devise key metrics with clients and leverage knowledge of data preparation activities such as extraction, cleansing, aggregation, and data analysis to deliver on internal/client requirements;', 'Superb written and verbal skills, ability to communicate technical and non-technical aspects;', ""Bachelor’s degree in Data Science, Management or Mathematic's. Advanced degree preferred."", 'Experienced on development and maintenance of relational databases. Exposure to Microsoft SQL Server / Azure SQL is a plus;', 'Experienced on implementation and maintenance of ETL processes. Exposure to Microsoft SQL Server Integration Services / Azure Data Factory is a plus;', 'Proficiency working with Microsoft Office, including Excel and Power BI;', 'Knowledge and practical expertise on developing and rolling out solutions using the following languages: C#, JSON, XML, R e Phyton;', 'Strong expertise with a quantitative aptitude and ability to perform market analysis.']",Be among the first 25 applicants,Full-time,Real Estate,Engineering and Information Technology,Mid-Senior level
1,16/08/2021 16h,BOLD by Devoteam,"Lisboa, Lisbon, Portugal",Data Scientist,2021-05-14,https://linkedin.com/jobs/view/data-scientist-at-bold-by-devoteam-1131465355,"['Licenciatura / Mestrado em Engenharia Informática ou similares; ', 'Experiência profissional em projectos Big Data (preferencial); ', 'Conhecimentos em Alteryx e Pentaho; ', 'conhecimentos R, Python ou Scala (preferencial); ', 'Bons conhecimentos de Inglês. ', 'Fair & Courageous ', 'Realizamos sessões de Ask Me Anything, um momento onde qualquer colaborador pode questionar, sugerir ou partilhar live algum tema com o CEO. ', 'Temos um programa de referenciamento que reconhece financeiramente os nossos colaboradores por ajudarem a empresa a crescer. ', 'Ambition & Results ', 'Apoiamos o crescimento pessoal e profissional de nossos colaboradores. Por isso, temos um plano de carreira diferenciado, suportado por um modelo transparente, capaz de identificar, desenvolver e agregar valor às competências de cada colaborador. ', 'Criámos o conceito de Strategic Gatherings, um momento onde são partilhadas informações sobre a performance da empresa e se abordam perspetivas de futuro a curto prazo. ', 'Estamos focados num programa de Thought Leadership que pretende promover e desenvolver o talento, a experiência e a paixão pela tecnologia dos nossos colaboradores. ', 'Learning & Innovating ', 'Realizamos encontros informais de partilha de conhecimento entre os nossos colaboradores e a comunidade tecnologia, abrindo as portas da “nossa casa” para meetups. ', 'Investimos na formação contínua dos nossos colaboradores através da disponibilização de workshops e formações técnicas e comportamentais, aulas de línguas, formações e certificações externas financiadas e estabelecendo parcerias com entidades formadoras. ', 'Caring & Sharing ', 'Criámos os Blue Angels, um programa de responsabilidade social e ambiental que coloca a solidariedade dos nossos colaboradores ao serviço da comunidade. ', 'Adoramos bons momentos de convívios e são muitos os que organizamos, desde encontros temáticos mensais a eventos para a família, nunca dizemos que não a uma boa festa. ']",Over 200 applicants,Full-time,Information Technology and Services,Project Management and Information Technology,Mid-Senior level
1,16/08/2021 16h,Feedzai,"Lisbon, Lisbon, Portugal",Data Scientist,2021-08-05,https://linkedin.com/jobs/view/data-scientist-at-feedzai-2546131705,"['Understanding the data which our clients provide to us;', 'Cleaning that data and validating that it is correct;', 'Preprocessing the data, usually by using a mixture of shell scripts and a programming language such as Python, Java, Scala, etc', 'Iteratively computing features and tuning parameters to improve the quality of the model;', 'Communicating your findings to the project manager and assisting him/her in decision making on the Data Science part of the project;', 'Work together with key stakeholders (data scientists, engineers, risk managers) from our clients;', 'Work with other parts of the organization (Product, Research, etc.) to improve processes, best practices and tooling.', 'MSc or PhD in Computer Science, Electrical Engineering, Statistics, Applied Mathematics, Physics or related field;', 'Proficient in Machine Learning (training and testing, avoiding overfit, etc.);', 'Knowledge of Big Data technologies such as Spark, Hadoop and related;', 'Proficiency in bash, Python and either Java or Scala;', 'Knowledge of resource monitoring and runtime optimization (both at JVM and OS level);', 'Knowledge of statistics or data visualization is a plus;', 'Knowledge of tree based algorithms (Random Forests, XGBoost, LGBM) is a plus;', 'Knowledge of Deep Learning algorithms is a plus;', 'Ability to communicate your findings in a clear way.']",Be among the first 25 applicants,Full-time,"Computer Software, Financial Services, and Information Technology and Services",Engineering and Information Technology,Entry level
1,16/08/2021 16h,JLL,"Lisbon, Lisbon, Portugal",Data Manager/Data Scientist (M/F),2021-07-20,https://linkedin.com/jobs/view/data-manager-data-scientist-m-f-at-jll-2680882872,"[' Execute tasks within the full lifecycle on maintenance and evolution of the Data & Information architecture landscape within the company; ', 'Acquire data from primary or secondary data sources and maintain databases/data systems;', 'Identify, analyze, and interpret trends or patterns in complex data sets. Filter and “clean” data by reviewing reports and performance indicators to locate and correct data source problems;', ""Identify opportunities for data improvement- whether there's a data point missing, queries that are running slowly, or metrics that don't look quite right, and share new ideas/suggestions;"", 'Support the design, implement and support data warehousing projects, implements business rules via stored procedures, middleware or other technologies and defines user interfaces;', 'Verify the accuracy of data and maintain and support the data warehouse activities;', 'Support, plan and conduct data warehouse unit system tests, monitors and takes corrective action as needed;', 'Support the build and maintain data warehouse databases, designs, codes, tests and implements complex programs, and scripts;', 'Build key data sets to empower operational and exploratory analysis. Monitoring key metrics, understanding root causes of changes in metrics;', 'Identify and analyze potential data sources which will improve the consistency, timeliness and/or completeness of our data sets.', 'At least 5 years of experience with demonstrable exposure and knowledge in the following areas Data Management, Data Integration, Data Warehousing and Data Analytics subject areas;', 'Experience working in Investment Banking / Finance / Insurance / Services Industry / Real Estate Industry Preferred;', 'Strong expertise in assisting in delivering well-organized reports, dashboards, data analysis, and statistical models - Devise key metrics with clients and leverage knowledge of data preparation activities such as extraction, cleansing, aggregation, and data analysis to deliver on internal/client requirements;', 'Superb written and verbal skills, ability to communicate technical and non-technical aspects;', ""Bachelor’s degree in Data Science, Management or Mathematic's. Advanced degree preferred."", 'Experienced on development and maintenance of relational databases. Exposure to Microsoft SQL Server / Azure SQL is a plus;', ' Experienced on implementation and maintenance of ETL processes. Exposure to Microsoft SQL Server Integration Services / Azure Data Factory is a plus; ', 'Proficiency working with Microsoft Office, including Excel and Power BI;', ' Knowledge and practical expertise on developing and rolling out solutions using the following languages- C#, JSON, XML, R e Phyton; ', 'Strong expertise with a quantitative aptitude and ability to perform market analysis.']",Be among the first 25 applicants,Full-time,"Commercial Real Estate, Management Consulting, and Investment Management",Information Technology,Associate
1,16/08/2021 16h,BOLD by Devoteam,"Lisbon, Lisbon, Portugal",Data Scientist,2020-09-18,https://linkedin.com/jobs/view/data-scientist-at-bold-by-devoteam-1523466907,"[""Bachelor's degree in the IT      area or equivalent; "", 'Professional experience in statistic data analysis; ', 'Solid knowledge knowledge of Python, R, Perl, Java, C++,      Scala; ', 'Experience with data modelling; ', 'Knowledge of Big Data and technologies like MapReduce,      ElasticSearch, Hadoop, Apache Hive, etc.; ', 'Fluency in English (written      and spoken). ', 'Excellent opportunity to work in an international group; ', 'Dynamic work environment; ', 'Free access to language classes (English and French) and other training. ']",187 applicants,Full-time,Information Technology and Services,Information Technology,Entry level
1,16/08/2021 16h,Wyser,"Lisbon, Lisbon, Portugal",Junior Data Scientist – Scoring Centre (M/F),2021-08-03,https://linkedin.com/jobs/view/junior-data-scientist-%E2%80%93-scoring-centre-m-f-at-wyser-2673207703,"['As part of your modelling projects, you assess the needs expressed, define and propose the adapted deliverables and estimate their burden and time-frame through an implementation plan that takes into account the challenges and constraints. You use statistical modelling methods, analyse and explain the results;', 'You lead the project, keep track of the schedule and support the implementation and monitoring of the tools issued;', 'As part of the monitoring and optimization of the BNP Paribas Personal Finance score models, you participate in the monitoring campaigns of the scores: generation and analysis of monitoring results, diagnosis and action plan;', ""You are also responsible for conducting or analysing statistical studies related to risk prediction models. If necessary, you take part in analytical support missions to the Group's international entities and in the processing of audit recommendations relating to the Basel regulatory project;"", ""In addition, you actively contribute to the transversal missions of the Scoring Centre: technological and methodological watch, regulatory watch, training, analytical support for the Group's international entities."", 'You have a Degree in Mathematics or Statistics.', 'You have a strong scientific background and 2 years of experience in a statistical/risk environment (preferably in a banking environment)?', 'Have SAS and SAS Base experience.', 'You are proficient in modelling environment or data lab and you have a strong knowledge of the main data science libraries and have already experienced machine models industrialization.', 'You are able to work on several projects in parallel and are acknowledged for your accuracy;', 'Do you speak English?']",Be among the first 25 applicants,Full-time,"Staffing and Recruiting, Banking, and Financial Services",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Networkers - Technology Recruitment,"Lisbon, Lisbon, Portugal",Data Scientist - Customer Analytics,2021-07-22,https://linkedin.com/jobs/view/data-scientist-customer-analytics-at-networkers-technology-recruitment-2685838499,['and many other social benefits'],Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Staffing and Recruiting",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Experis,"Lisbon, Portugal",Machine Learning Specialist,2021-08-02,https://linkedin.com/jobs/view/machine-learning-specialist-at-experis-2670774138,"['Analyze internal clients’ needs:', 'Collaborate with clients to best understand their operational and strategic needs in terms of complex AI/ML challenges', 'Investigate and solve business issues using technical, data-driven, AI/ML strategies', 'Build and/or adapt AI/ML models:', 'Design and develop Machine Learning (ML) and Artificial Intelligence (AI) solutions, i.e., collect and label data, setup and train models, test and evaluate results', 'Work closely with clients during application roll-out and all stages of the application lifecycle', 'Design the most adequate approaches to solve the identified problems within the company’s framework', 'Implement and assist the deployment and maintenance of models:', 'Follow to best practices in the industry to implement and scale out the developed solutions into production grade software', 'Assist the operational teams with the deployment, monitoring and maintenance of the developed solutions', 'Contribute to disseminate a culture of data driven solutions', 'Maintain a strong market watch on the latest developments on methodologies, technologies and tools', 'Engineer school / Master’s degree from university with a specialization in mathematics, statistics, data science, computer science or any engineering related field', 'Although not strictly required a PhD on data-science, engineering or related fields is an advantage', 'More than 4 year experience as Data Analyst / Data Scientist / Machine Learning Specialist', 'Fluency in English is mandatory; French or Portuguese are a plus', 'Ability to think abstractly and creatively', 'Ability to explain the results of a model and the different elements impacting it', 'High statistical and quantitative analysis skills (e.g. machine learning models, statistical models, Bayesian statistics, probability theory, time series analysis, …)', 'Knowledge of ETL methods', 'Knowledge of Machine Learning models', 'Knowledge of NLP and/or computer vision techniques', 'Knowledge of deep learning architectures and frameworks (e.g. TensorFlow, Keras, …)', 'Knowledge of at least one ML development stack (e.g. Scikit-learn, Keras, PyTorch…)', 'Effective Programming skills (e.g. Python) and algorithmic knowledge', 'Knowledge of optimization algorithms', 'Excellent communication and interpersonal skills', 'Flexibility: ability to work in a changing environment', 'Research-oriented']",Be among the first 25 applicants,Full-time,"Facilities Services, Investment Banking, and Financial Services","Engineering, Information Technology, and Consulting",Mid-Senior level
1,16/08/2021 16h,Adecco Specialized Recruitment,"Lisbon, Lisbon, Portugal",Data Scientist – AI & ML (M/F) Lisboa,2021-07-21,https://linkedin.com/jobs/view/data-scientist-%E2%80%93-ai-ml-m-f-lisboa-at-adecco-recrutamento-especializado-2681109898,"['Explore and model large and diverse datasets. ', 'Design and prototype models using statistical modeling, process modeling, and other techniques such as machine learning. ', 'Implement and test algorithms and techniques relevant to achieving project objectives. ', 'Analyze and judge the quality of data. ', 'Select the most appropriate modeling techniques and data visualization for large datasets. ', 'Assist with high-level analysis, design, and code reviews. ', 'Bachelor’s Degree in Statistics, Mathematics, Computer Science or related field. ', 'Minimum 1-2 years of experience in applying statistical/machine learning solutions. ', 'Proficiency in programming computational and statistical algorithms for complex data sets ', 'Fluency in a programming language used for data manipulation and computational statistics, such as Python and SQL. ', 'Familiarity with multiple regression techniques, multivariate analysis, mixed models ', 'Strong communication skills and the ability to work with diverse cross-functional teams.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Human Resources, and Retail",Engineering and Information Technology,Entry level
1,16/08/2021 16h,BOLD by Devoteam,"Lisbon, Lisbon, Portugal",Data Scientist,2021-08-02,https://linkedin.com/jobs/view/data-scientist-at-bold-by-devoteam-1702057007,"['Formação académica na área de TI; ', 'Experiência profissional na análise estatística de dados; ', 'Sólidos conhecimentos de programação, utilizando R, Python, Perl, Java, C++, etc.; ', 'Experiência na modelação de dados; ', 'Conhecimentos de Big Data e de tecnologias como MapReduce, ElasticSearch, Hadoop, Apache Hive, etc.; ', 'Excelentes capacidades de comunicação; ', 'Fluência em inglês (escrita e conversação). ', 'Fair & Courageous ', 'Realizamos sessões de Ask Me Anything, um momento onde qualquer colaborador pode questionar, sugerir ou partilhar live algum tema com o CEO. ', 'Temos um programa de referenciamento que reconhece financeiramente os nossos colaboradores por ajudarem a empresa a crescer. ', 'Ambition & Results ', 'Apoiamos o crescimento pessoal e profissional de nossos colaboradores. Por isso, temos um plano de carreira diferenciado, suportado por um modelo transparente, capaz de identificar, desenvolver e agregar valor às competências de cada colaborador. ', 'Criámos o conceito de Strategic Gatherings, um momento onde são partilhadas informações sobre a performance da empresa e se abordam perspectivas de futuro a curto prazo. ', 'Estamos focados num programa de Thought Leadership que pretende promover e desenvolver o talento, a experiência e a paixão pela tecnologia dos nossos colaboradores. ', 'Learning & Innovating ', 'Realizamos encontros informais de partilha de conhecimento entre os nossos colaboradores e a comunidade tecnologia, abrindo as portas da “nossa casa” para meetups. ', 'Investimos na formação contínua dos nossos colaboradores através da disponibilização de workshops e formações técnicas e comportamentais, aulas de línguas, formações e certificações externas financiadas e estabelecendo parcerias com entidades formadoras. ', 'Caring & Sharing ', 'Criámos os Blue Angels, um programa de responsabilidade social e ambiental que coloca a solidariedade dos nossos colaboradores ao serviço da comunidade. ', 'Adoramos bons momentos de convívios e são muitos os que organizamos, desde encontros temáticos mensais a eventos para a família, nunca dizemos que não a uma boa festa. ']",Over 200 applicants,Full-time,Information Technology and Services,Information Technology and Analyst,Mid-Senior level
1,16/08/2021 16h,Axians Portugal,"Lisboa, Lisbon, Portugal",Data Scientist [A] (356),2021-07-21,https://linkedin.com/jobs/view/data-scientist-a-356-at-axians-portugal-2685366505,"['Licenciatura ou mestrado em engenharia com especialização em matemática, estatística ou ciência de dados;', 'Experiência profissional na área entre 3 a 5 anos como Data Scientist;', 'Valoriza-se experiência em R e Python e/ou utilização proeficiente de serviços cloud PaaS; (preferência azure) e bibliotecas de analitica avançada (tensorflow, keras, caffe, pytorch).', 'Orientação para o cliente;', 'Espírito de equipa;', 'Organização e disciplina.']",Be among the first 25 applicants,Full-time,"Information Technology and Services, Computer Software, and Internet",Engineering and Information Technology,Entry level
1,16/08/2021 16h,BOLD by Devoteam,"Lisbon, Portugal",Data scientist,2021-08-09,https://linkedin.com/jobs/view/data-scientist-at-bold-by-devoteam-2598420109,"['Bachelor’s degree in the IT area or equivalent;', 'At least +1 year of experience as a Data scientist;', 'Working experience with Data Science toolkits (e.g. R, Python, Java or Scala);', 'Good Knowledge of Hadoop or Spark; ', 'Hands-on experience\xa0with databases;', 'Knowledge of Big Data;', 'Working experience with Agile methodology;', 'Fluency in English (written and spoken).', 'Fair & Courageous', 'We promote Ask Me Anything sessions, a moment where any employee can question, suggest or share any topic live with the CEO.', 'We have a referral program that financially recognizes our employees for helping the company grow.', 'Ambition & Results', 'We believe in supporting the personal and professional growth of our employees. That’s why we have a differentiated career path management supported by a transparent model, capable of identifying, developing and adding value to your skills.', ""We’ve created a Strategic Gatherings concept, a moment where information about the company's performance is shared and where we discuss short-term prospects for the future."", ""We are focused on a Thought Leadership program that aims to promote and develop our employees' talent, experience and passion for technology."", 'Learning & Innovating', 'We hold informal meetings to promote knowledge sharing moments between our employees and the technological community.', 'We invest in the continuous training of our employees through technical and behavioral workshops, language classes, external funded training and certifications and by establishing partnerships with training providers.', 'Caring & Sharing', 'We created the Blue Angels, a social and environmental responsibility program that puts the solidarity of our employees at the service of the community.', 'We love some good socializing moments and we hold as many as we can, from monthly themed meetings to family events, we never say no to a good party.']",Be among the first 25 applicants,Full-time,Information Technology and Services,Engineering and Information Technology,Mid-Senior level
1,16/08/2021 16h,Capgemini Engineering,"Lisbon, Lisbon, Portugal",Data Scientist (M/F) - Lisbon,2021-08-02,https://linkedin.com/jobs/view/data-scientist-m-f-lisbon-at-capgemini-engineering-2427461854,"['Acesso a uma comunidade de mais de 400 pessoas em AI, sendo 50 em Portugal.', 'Formação, sendo a integração na equipa efetuada com training imediato.', 'Participação em projetos em Portugal e internacionais (a partir de Portugal).', 'Desafios bastantes complexos em ambiente on-prem e Cloud.', 'Integração no World Class Centre da Altran para AI, Tessella, que opera em 7 países e tem mais 400 pessoas em AI sendo 150 PHDs.', 'Formação superior em Engenharia Informática, Matemática ou Química, etc..;', 'Conhecimentos de matemática e estatística;', 'Interesse/conhecimentos em Machine learning e Deep learning;', 'Interesse/conhecimentos de SparkML, Keras, TensorFlow, H20, Knime são um plus;', 'Bom nível de Inglês;']",113 applicants,Full-time,"Information Technology and Services, Computer Software, and Staffing and Recruiting",Engineering and Information Technology,Entry level
1,16/08/2021 16h,Smart Consulting,"Lisboa, Lisbon, Portugal",SMART DATA SCIENTIST | Lisboa,2021-07-22,https://linkedin.com/jobs/view/smart-data-scientist-lisboa-at-smart-consulting-2685733939,,,,,,
1,16/08/2021 16h,Wyser,"Lisbon, Lisbon, Portugal",Senior Data Scientist – Scoring Centre (M/F),2021-08-03,https://linkedin.com/jobs/view/senior-data-scientist-%E2%80%93-scoring-centre-m-f-at-wyser-2673211035,"['As part of your modelling projects, you assess the needs expressed, define and propose the adapted deliverables and estimate their burden and time-frame through an implementation plan that takes into account the challenges and constraints; You use statistical modelling methods, analyse and explain the results;', 'You lead the project, keep track of the schedule and support the implementation and monitoring of the tools issued;', 'As part of the monitoring and optimization of the BNP Paribas Personal Finance score models, you participate in the monitoring campaigns of the scores: generation and analysis of monitoring results, diagnosis and action plan;', ""You are also responsible for conducting or analysing statistical studies related to risk prediction models. If necessary, you take part in analytical support missions to the Group's international entities and in the processing of audit recommendations relating to the Basel regulatory project;"", ""In addition, you actively contribute to the transversal missions of the Scoring Centre: technological and methodological watch, regulatory watch, training, analytical support for the Group's international entities."", 'You have a degree in Mathematics or Statistics.', 'Have you a strong scientific background and at least 4 years of successful experience in a statistical / risk environment (preferably in a banking environment)?', 'Are you proficient in SAS or data lab and you have a strong knowledge of the main data science libraries and have already experienced machine models industrialization?', 'Are you able to work on several projects in parallel and are acknowledged for your accuracy?', 'Do you speak English? ']",Be among the first 25 applicants,Full-time,"Staffing and Recruiting, Banking, and Financial Services",Engineering and Information Technology,Associate
1,16/08/2021 16h,NOS SGPS,"Lisbon, Portugal",Data Scientist - Lisboa ou Porto,2021-07-27,https://linkedin.com/jobs/view/data-scientist-lisboa-ou-porto-at-nos-sgps-2663557605,"['Work in Agile sprints leading a Data Product development squad to deliver AI/ML enabled Data products;', 'Partnership with the Product Owner and other business stakeholders establishing a vision and roadmap to deliver competitive business edge through looking out industry trends and leveraging applied state-of-the-art ML/AI field;', 'Design architectural blueprints for end-to-end software solutions, from data to service layer;', 'Establish and evangelize best software engineering practices in our Data Science (DS) Products;', 'Flesh out the various components of the solution that has to be delivered by the development team – Data Science and Data Engineers – such as epics, stories and tasks;', 'Improve quality by identifying and eliminating issues and common anti-patterns by active code-review and training of the dev team;', 'Write reusable and testable code using the best tools for the job and participate in code reviews;', 'Making sure that products can be deployable within NOS technological infrastructure using CI/CD pipelines (GitLab, Jenkins);', '', 'MsC or PhD in a quantitative discipline;', 'Strong coding skills and Computer Science fundamentals;', 'Relevant experience in building large scalable and maintainable applications in python to solve business challenges;', 'Experience with machine learning frameworks (eg: scikit Learn, Spark ML Lib, etc)', 'Good communication skills to liaise with interface teams such as business stakeholders, operational teams, IT and Network;', 'Experience working with databases;', 'Curious about Data: you are able to fix it, digest it and communicate your findings;', 'Flexible to adapt in highly dynamic environments']",Be among the first 25 applicants,Full-time,Telecommunications and Information Technology and Services,"Engineering, Information Technology, and Analyst",Associate
